,Artiste,Titre,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
2197,Martin Solveig,Hello (feat. Dragonette),3sl4dcqSwxHVnLfqwF2jly,0.666,0.975,3,-3.47,1,0.0345,0.0135,0.000925,0.105,0.452,128.005,191388,4
2198,Marva Wright,Shake a Hand,2GXqKT45P1f4WO8i6klb5J,0.735,0.409,3,-11.896,1,0.0252,0.467,0.000112,0.394,0.653,105.242,232040,3
2199,Marva Wright,Knocking On Heaven's Door,4w4NqnGM1E2gIRrRRsiM48,0.74,0.367,3,-9.197,1,0.0566,0.557,0.0321,0.559,0.599,64.665,280080,4
2200,Marva Wright,Rockin' Pneumonia,7dvjj1A4LlWlG8vna3Ii6a,0.756,0.796,7,-5.815,1,0.0387,0.0787,0.0,0.151,0.946,139.471,239213,4
2201,Marvin Jouno,On refait le monde,3bI4Acp3fZbGaAiTr2pMP2,0.505,0.838,9,-4.305,0,0.0738,0.0984,5.63e-05,0.245,0.38,121.868,221307,4
2202,Marvin Jouno,Quitte à me quitter - Remastered,2NbYXOYesrlD9NmtN6ZUzb,0.516,0.56,5,-8.478,1,0.0416,0.00317,1.19e-06,0.0961,0.31,98.035,248933,4
2203,Marvin Jouno,L'avalanche,68pQTjDisGe2Oqmy8gN121,0.61,0.771,6,-8.525,1,0.0476,0.00783,0.0302,0.11,0.179,106.002,261027,4
2204,Mary Chapin Carpenter,I Feel Lucky,6IItFqIHg6jHleKOYI7Aas,0.77,0.707,6,-9.356,0,0.0402,0.26,0.000192,0.134,0.883,120.069,265667,4
2205,Mary Chapin Carpenter,He Thinks He'll Keep Her,5ANnHcFKjGAC98A7Qkaepd,0.601,0.743,9,-5.847,1,0.0292,0.619,3.74e-06,0.0999,0.849,145.582,243107,4
2206,Mary Chapin Carpenter,Down at the Twist and Shout,3NAIYVVGbZrw8yxXxByW8z,0.572,0.953,9,-4.355,1,0.0625,0.452,0.0,0.0313,0.972,192.304,201147,4
2207,Mat Bastard,Grave Of Broken Dreams,5GI5AZtDCBVmWSZcLSiuUK,0.857,0.715,0,-6.915,0,0.0692,0.0435,1.78e-05,0.0924,0.329,120.022,187440,4
2208,Mat Bastard,Grave of the Broken Dreams,6pL6WepPhnykRt5bMHYHGw,0.856,0.716,0,-6.9,0,0.0835,0.0465,2.6e-05,0.1,0.319,120.021,188853,4
2209,Mat Bastard,Stand As One,1RgcWiVrG3QwkqftEvrfBV,0.511,0.724,7,-5.279,1,0.0836,0.0156,0.0,0.243,0.173,167.999,198693,4
2210,Mat Hilde,Sur la plage,26SEJl8gn6PyGpLY3kxBcu,0.687,0.508,1,-7.25,1,0.0407,0.554,0.0,0.218,0.344,125.947,193908,4
2211,Mat Hilde,Alter égo,6dKZpwdZlYzAC7sBIsq3cs,0.53,0.246,11,-10.206,0,0.0294,0.956,0.00185,0.125,0.292,103.741,181154,4
2212,Mat Hilde,J'aimerais te dire,4HUiO5Jj9vN795Y8yi0MOj,0.685,0.668,7,-6.657,1,0.0384,0.277,0.0,0.248,0.385,127.932,191206,4
2213,Mathieu Boogaerts,Avant que je m'ennuie,0bTVrDHZ8ddqq8qdrdHiQz,0.84,0.312,4,-14.199,0,0.111,0.662,0.383,0.103,0.552,143.917,212973,4
2214,Mathieu Boogaerts,Ondule,51PeRhioEqrpaLNqZVmG4Q,0.83,0.355,11,-14.112,0,0.0613,0.577,0.015,0.106,0.647,88.074,237640,4
2215,Mathieu Boogaerts,Siliguri,0899RnJQqNoMM9gO6wSqiR,0.783,0.429,1,-13.569,1,0.0483,0.866,0.52,0.107,0.667,93.14,195733,4
2216,Mathilda May,Je ne rêve que de lui - Version orchestre,7zGMGwUKEIQvTUltVsXzkE,0.241,0.211,9,-16.124,1,0.037,0.931,3.26e-06,0.37,0.156,99.634,210000,4
2217,Matmatah,Lambé An Dro,4TQxGBi80EZbm6COxwIcGR,0.619,0.912,11,-4.381,0,0.144,0.00399,0.0,0.202,0.694,120.0,234067,4
2218,Matmatah,L'apologie,3KK8E89uc9rl2EEhbFiELq,0.769,0.944,8,-3.411,1,0.0943,0.148,0.0,0.0837,0.815,124.003,198800,4
2219,Matmatah,Au conditionnel,1W7IcRwjXT5C4PrB2XlniF,0.616,0.849,1,-2.333,0,0.0243,0.0249,0.00221,0.164,0.638,94.019,205200,4
2220,Matt Bianco,More Than I Can Bear,4BJxmLQOUHqkc6liMjG68m,0.601,0.795,11,-7.762,1,0.0429,0.363,0.0381,0.342,0.45,83.97,258200,4
2221,Matt Bianco,Half a Minute,6zGUhFzT3GJ5n1EpXYJpZu,0.769,0.701,5,-7.769,1,0.0384,0.188,0.144,0.243,0.64,106.939,229933,4
2222,Matt Bianco,Half A Minute (Joey Negro Sunburnt Mix),3c4bIDTyKFM7lyiJwOgzaz,0.65,0.642,10,-9.022,0,0.0357,0.00639,0.35,0.821,0.823,106.039,359893,4
2223,Matt Sharp,All Those Dreams,2hvks9Z7Dg7Uqjfl36Ptoa,0.435,0.175,11,-15.432,1,0.0375,0.869,0.00535,0.0795,0.0502,129.367,256533,4
2224,Alex Mattson,Flesh and Bone (feat. Cimo Fränkel),6wfxqZa5FR8o4OYcskxpOE,0.605,0.618,4,-6.068,0,0.0328,0.0121,0.0,0.122,0.1,122.027,205957,4
2225,Matt Sharp,We Have a Technical,1vHwzDGq8MUkL2EGNgzbzu,0.548,0.686,11,-7.988,0,0.0376,0.000692,1.06e-05,0.2,0.358,140.957,200600,4
2226,Matt Simons,Catch & Release - Deepend Remix,11BAVEGi1ivJ6JWLqKUNrZ,0.838,0.536,1,-8.645,0,0.0478,0.555,0.000376,0.111,0.107,104.988,195173,4
2227,Matt Simons,Catch & Release - Deepend Remix,4X99feVnw46VIk2VNqWWL3,0.834,0.55,1,-8.622,0,0.0451,0.488,0.000476,0.109,0.142,105.008,195573,4
2228,Matt Simons,Catch & Release,29MwtMspIroR2wFYEJ7ps0,0.62,0.447,1,-9.383,0,0.147,0.815,0.000216,0.111,0.612,86.647,240467,4
2229,Mattafix,Big City Life,4stm6lf1vQBSl7Eq4Npzr0,0.69,0.618,2,-9.36,1,0.0904,0.0175,3.26e-06,0.0891,0.733,174.038,240893,4
2230,Mattafix,Living Darfur,6tSabAItH133uW8eESz1TR,0.612,0.611,0,-5.811,1,0.0299,0.0707,0.0,0.11,0.374,99.995,252600,4
2231,Mattafix,Gangster Blues,00Jiy2HCQrpELyLXSI6YpW,0.561,0.665,7,-7.6,0,0.167,0.0231,0.167,0.12,0.391,158.974,259227,4
2232,Matthieu Mendes,Okay (feat. Pomme),7fPhycD0ZfQEn7366EbcEM,0.621,0.843,4,-4.599,0,0.0318,0.00491,4.41e-05,0.187,0.554,110.023,184333,4
2233,Matthieu Mendes,On the I15,5DY9MXxBRxLSJsiC0qaxhK,0.579,0.766,11,-5.369,0,0.0417,0.0752,0.632,0.109,0.776,114.771,141307,4
2234,Matthieu Mendes,Hey Chica !,3w5U0URqn6MDkvQJEb9U7U,0.597,0.93,11,-2.894,0,0.0573,0.0065,0.0,0.151,0.797,89.988,181400,4
2235,Maurane,Sur un prélude de Bach,5zfkEYXMQPXO7usJOPm7cB,0.371,0.0988,10,-20.522,1,0.0378,0.956,0.00309,0.168,0.216,124.693,290227,4
2236,Maurane Voyer,Prends ton temps,58rmKwJJfKyHEGE9Yc66R1,0.77,0.594,5,-5.449,1,0.141,0.682,7.1e-06,0.125,0.478,110.568,189000,5
2237,Maurane,Si aujourd'hui,2eQ1vZqciHJq47uheh2zk9,0.544,0.388,6,-10.956,1,0.0299,0.137,0.000558,0.135,0.0538,110.254,295573,4
2238,Shane Mauss,"Mushrooms, Vegan",0ujxLlWJz9DgTkIRRKzzGL,0.472,0.949,4,-7.802,0,0.925,0.885,1.19e-05,0.932,0.155,84.975,253373,3
2239,Shane Mauss,"Six Flags, Blind",2pTvAvPNm3zCvkJv7FPHJZ,0.457,0.847,6,-7.649,1,0.915,0.912,0.0,0.931,0.325,96.154,234827,4
2240,Shane Mauss,"Car, Sayings",1n4I1dENg52Sub7nlea1I3,0.488,0.849,1,-8.359,1,0.919,0.892,0.0,0.928,0.321,100.085,219400,4
2241,Max Jury,Great American Novel,4ry2Jh7zMFRDzqOHil8prF,0.247,0.216,8,-8.506,0,0.0329,0.931,0.00228,0.129,0.0751,67.426,235936,4
2242,Max Jury,Numb,7n2xBCtl9qFMVnbKjWOvH4,0.668,0.464,7,-7.14,1,0.0327,0.117,0.00656,0.267,0.195,117.077,250414,4
2243,Max Jury,Numb,7DM3hMeOT4yFdzzLJZiafD,0.677,0.478,7,-6.984,1,0.0312,0.0822,0.0079,0.405,0.163,117.016,245987,4
2244,Maxime Le Forestier,San Francisco,4EucYViqJKQ4lCECHnec1P,0.593,0.169,1,-15.481,1,0.0525,0.713,0.0,0.128,0.453,126.136,165560,1
2245,Maxime Le Forestier,Mon frère,2lVsnnqEavjUJ4521NgdRj,0.43,0.233,2,-14.904,0,0.0362,0.212,0.000123,0.0929,0.389,80.147,211773,4
2246,Maxime Le Forestier,Éducation sentimentale,7wBGD8HGW91tnIlOTxrWN2,0.53,0.199,0,-14.942,1,0.0407,0.87,0.0,0.158,0.72,134.584,150667,3
2247,Maxwell,Ascension (Don't Ever Wonder),6l4TNbfPtNAOOlGIfceSaO,0.753,0.471,0,-10.48,1,0.0317,0.0805,0.0299,0.131,0.778,96.038,346133,4
2248,Maxwell,Pretty Wings - uncut,22NLm3IIR9NLG0cUYtmHMW,0.563,0.402,9,-10.496,1,0.0668,0.252,2.07e-06,0.0886,0.2,115.561,310520,4
2249,Maxwell,This Woman's Work,741OE401HO7ZCaPhEqCZ7w,0.467,0.329,8,-9.165,1,0.0326,0.676,3.69e-05,0.108,0.141,113.643,240320,4
2250,Mayra Andrade,Afeto,6Y9ajxGefBUK9pMbT0C8gv,0.83,0.639,11,-12.623,0,0.0856,0.363,0.694,0.0706,0.875,101.998,264413,4
2251,Mayra Andrade,Tan Kalakatan - A COLORS SHOW,3QGa7rzl3DFjLKnxGLLJ37,0.728,0.368,10,-9.798,0,0.164,0.257,0.506,0.0916,0.386,139.957,212357,4
2252,Mayra Andrade,Manga,1Iod4fjYd6TTXw9DI6nHpB,0.718,0.615,2,-12.857,1,0.0628,0.465,0.00109,0.0999,0.533,107.948,170413,4
2253,Mc Solaar,La Belle Et Le Bad Boy,3OggQGPtRG1wlshQP9ak3t,0.809,0.495,0,-6.546,1,0.0898,0.0338,0.0132,0.0425,0.519,91.071,192133,4
2254,Mc Solaar,Solaar pleure,4IFd5gfOwvN8KEkRdJr0yn,0.656,0.852,3,-4.332,0,0.0776,0.222,2.37e-05,0.115,0.529,97.009,294922,4
2255,Mc Solaar,Caroline,7BcBFcBUwuB15Y1km6RkHZ,0.65,0.816,9,-9.469,0,0.0457,0.0799,0.0001,0.985,0.757,85.99,311760,4
2256,Meat Loaf,Paradise By the Dashboard Light,2g7gviEeJr6pyxO7G35EWQ,0.326,0.872,2,-7.602,1,0.122,0.214,0.0,0.461,0.492,173.381,508333,4
2257,Meat Loaf,I'd Do Anything For Love (But I Won't Do That) - Single Edit,391CwgcBxvUHmEKda2b5In,0.419,0.672,2,-6.353,1,0.092,0.623,0.0,0.412,0.304,105.212,316467,4
2258,Meat Loaf,Bat Out of Hell,3mCeeoBvTTpg8Xy2Wuvirw,0.204,0.837,5,-7.618,1,0.0676,0.281,0.00405,0.291,0.392,171.514,590000,4
2259,Mélanie Laurent,Début,6YS1MXqso0zlmcL4OV1kXk,0.377,0.0239,0,-30.245,1,0.0403,0.99,0.882,0.0998,0.0629,119.263,160067,4
2260,Mélanie Laurent,Début,2g2Ggi6gqJiVD2knmkMEfM,0.377,0.0239,0,-30.245,1,0.0403,0.99,0.882,0.0998,0.0629,119.263,160067,4
2261,Mélanie Laurent,Fin,76yk5ehFtR2bqdmH1oF4gw,0.336,0.0331,6,-26.416,1,0.042,0.994,0.936,0.0892,0.0599,106.361,131280,4
2262,Melissa Etheridge,I'm The Only One,4veE1jrMbVSy9FRCiYDGkD,0.614,0.476,0,-9.648,1,0.0321,0.0448,0.0,0.0608,0.644,84.938,295000,4
2263,Melissa Etheridge,Come To My Window,4LmlGaGTEbTGE5VngAbpA3,0.512,0.636,7,-9.602,1,0.0262,0.08,0.000106,0.088,0.499,97.257,236000,4
2264,Melissa Etheridge,Like The Way I Do,3Fe3L3N5pGaa0BBT4eVypZ,0.596,0.835,2,-13.021,0,0.0418,0.0418,1.11e-05,0.059,0.637,101.359,324333,4
2265,Mellowman,Roach Blunt,5gB0mGPouts6LBh8njMPUP,0.499,0.578,8,-9.248,0,0.141,0.587,0.0,0.132,0.781,87.214,156224,5
2266,Mellowman,Ten Miles,2SgXikOEMhaPDE8C7KfnRr,0.592,0.529,3,-9.032,0,0.0326,0.286,7.97e-05,0.0986,0.303,119.951,217146,4
2267,Mellowman,The God Wept,4Ia0d2SHfUXe4Pwqve9bLo,0.601,0.702,7,-5.168,1,0.349,0.0343,2.46e-06,0.308,0.645,152.265,114799,4
2268,MERLOT,Sunrise,745YGJ8otAdLnrU8fzXZMf,0.729,0.538,7,-15.044,1,0.273,0.343,0.00133,0.117,0.849,99.984,186600,4
2269,Merlot Embargo,One Day (Acoustic),3sqgbrIJVH1MF8ICMcMb93,0.673,0.253,7,-10.898,1,0.0317,0.762,4.69e-05,0.121,0.385,111.603,183620,4
2270,MERLOT,The Fall,2wRdWtXc2uaePJ7BuewkUT,0.681,0.568,0,-9.897,1,0.0658,0.649,1.69e-05,0.161,0.478,104.031,218349,4
2271,Merzhin,A la chaleur des missiles,2F6VUhEoDRxCTuvdjvhhbi,0.523,0.975,10,-3.505,1,0.101,0.397,0.0,0.0758,0.496,128.019,201627,4
2272,Merzhin,Conscience,0WUFoclRQZwidf3wrhkYZ2,0.665,0.794,4,-3.971,0,0.0853,0.0127,0.000192,0.0662,0.416,124.952,278800,4
2273,Merzhin,Par delà,39SaBHRkwVYl4Z0rSROfqT,0.782,0.83,11,-4.794,0,0.106,0.0826,0.000481,0.104,0.791,113.964,222667,4
2274,Metallica,Enter Sandman,5BIMPccDwShpXq784RJlJp,0.579,0.824,6,-8.71,0,0.03,0.00206,0.00903,0.059,0.635,123.331,331573,4
2275,Metallica,Nothing Else Matters,10igKaIKsSB6ZnWxPxPvKO,0.558,0.364,4,-11.258,0,0.0265,0.0505,5.02e-06,0.0753,0.17,142.171,388733,3
2276,Metallica,One (Remastered),0LAcM6I7ijW4VVW0aytl1t,0.438,0.687,7,-9.15,1,0.0619,0.000668,0.0801,0.42,0.426,103.01,446146,3
2277,MGMT,Little Dark Age,2Y0iGXY6m6immVb2ktbseM,0.705,0.712,6,-6.156,1,0.0385,0.0102,0.000855,0.1,0.62,97.512,299960,4
2278,MGMT,Electric Feel,3FtYbEfBqAlGO46NUDQSAt,0.763,0.807,1,-3.714,1,0.035,0.0714,0.28,0.348,0.559,103.038,229640,3
2279,MGMT,Kids,1jJci4qxiYcOHhQR247rEU,0.451,0.931,9,-3.871,1,0.0719,0.00076,0.0049,0.361,0.172,122.961,302840,4
2280,Michael Bolton,How Am I Supposed to Live Without You,3RMeOetCdXttthQK0clPuz,0.541,0.44,10,-12.206,1,0.031,0.191,0.0,0.114,0.232,140.273,255667,4
2281,Michael Bolton,When a Man Loves a Woman,3ascnOSOR5MX901ylGuhcl,0.476,0.363,1,-10.706,1,0.0296,0.2,0.0,0.055,0.243,164.555,231067,3
2282,Michael Bolton,Said I Loved You...But I Lied,2nfMrwg3aRhSAv4HX7IzJL,0.547,0.569,10,-8.644,1,0.0271,0.189,7.05e-06,0.156,0.432,159.713,304867,4
2283,Michael Bublé,Me and Mrs. Jones,30cwzvmxhBPdlD1g9efF0k,0.36,0.381,1,-8.666,1,0.0488,0.59,5.15e-05,0.0846,0.346,198.228,271787,3
2284,Michael Jones,Rainfall,7mil5nzqrkyw0Wl5QYzGu1,0.35,0.0275,7,-33.151,1,0.0405,0.939,0.884,0.1,0.426,153.837,320573,4
2285,Michael Bublé,Baby (You've Got What It Takes) [with Sharon Jones & The Dap-Kings],2zcZYRidtr3SYLsPlxWTz6,0.632,0.708,10,-6.165,0,0.0617,0.227,3.55e-05,0.101,0.855,63.136,200307,4
2286,Michael Kiwanuka,Cold Little Heart - Radio Edit,7KX65PC1UZuImsUInThbav,0.629,0.58,7,-6.208,0,0.0278,0.357,0.000353,0.436,0.655,110.264,210300,4
2287,Michael Kiwanuka,Cold Little Heart,0qprlw0jfsW4H9cG0FFE0Z,0.489,0.404,8,-7.815,1,0.0261,0.487,0.0485,0.14,0.153,108.01,597600,4
2288,Michael Kiwanuka,Love & Hate,7oOEFDLSQscl0uGulnIEmG,0.278,0.494,7,-7.853,0,0.029,0.157,0.000407,0.173,0.527,169.661,427093,4
2289,Michel Delpech,Pour un flirt,10TsFYqusA7KKiUC1IhPDw,0.587,0.486,2,-12.924,1,0.0562,0.159,0.000239,0.253,0.707,171.369,204640,4
2290,Michel Delpech,Chez Laurette,5wFRjYT36LES0ks92OeXyD,0.302,0.334,2,-8.436,0,0.0288,0.753,0.000393,0.234,0.324,82.389,209640,3
2291,Michel Delpech,Le chasseur,69rHFP4fPoWr8lBSST9km0,0.445,0.386,9,-13.347,1,0.0283,0.129,0.0,0.122,0.717,110.756,184480,4
2292,Jean Michel et Francoise,Ce sera bien,0DRjE0gCR2T1A9xQi2iTSt,0.626,0.819,11,-7.025,1,0.0273,0.465,0.0168,0.0425,0.96,135.99,196069,4
2293,Michel Faubert,La belle Françoise,3k9AnXuk0vTyeF5iqf1qvq,0.554,0.194,3,-8.957,1,0.0467,0.844,0.0,0.206,0.421,124.829,347320,4
2294,Michel Faubert,La belle Françoise,6impPIQUfcNfSQWxBSBm4V,0.554,0.194,3,-8.957,1,0.0467,0.844,0.0,0.206,0.421,124.829,347320,4
2295,Michel Fugain & Le Big Bazar,Une belle histoire,1GdtMDRiaF1EnG2LJpELme,0.395,0.578,9,-7.728,0,0.039,0.47,0.0,0.171,0.689,166.227,195307,4
2296,Michel Fugain,Une belle histoire - Love Michel Fugain,0cp8gS8208teQeHQ8d7akt,0.708,0.773,7,-5.897,0,0.0549,0.0503,0.0,0.0454,0.747,98.015,170613,4
2297,Michel Fugain,Je N'Aurai Pas Le Temps,5tiZFbqq0JGN3bV0e9V43b,0.342,0.327,5,-9.744,1,0.0288,0.416,0.00106,0.0841,0.322,81.117,163107,4
2298,Michel Jonasz,Les vacances au bord de la mer,43bbZeCutljKEJgD19Qx5W,0.44,0.21,3,-13.92,1,0.0384,0.859,1.14e-05,0.0853,0.244,132.282,171867,4
2299,Michel Jonasz,Je voulais te dire que je t'attends,446fzeqMyWrdR9gVhTUZVc,0.461,0.45,0,-5.915,1,0.0337,0.279,0.0,0.205,0.174,124.217,261080,4
2300,Michel Jonasz,Dites-moi,3l1ImDmnV8ZSiWBFTs2d60,0.535,0.382,2,-11.967,0,0.032,0.817,0.0,0.164,0.568,120.203,198160,4
2301,Michel Petrucciani,Looking Up,6i1WORWeJD92fYDhww2wYE,0.386,0.479,9,-16.684,1,0.0332,0.423,0.943,0.0863,0.599,115.317,347827,4
2302,Michel Petrucciani,Cantabile - Live,05qzoT1MaDAuZkvzrr2C5T,0.617,0.378,7,-11.282,1,0.063,0.209,0.542,0.807,0.556,92.331,468400,4
2303,Michel Petrucciani,September Second - Live,04BK4Ewn1wVotlDPtQcA96,0.45,0.74,9,-7.895,0,0.0318,0.556,0.613,0.317,0.384,81.922,319093,4
2304,Michel Sardou,Les lacs du Connemara,3vHswuqTNO0hIiW6am0tKB,0.303,0.59,3,-10.372,1,0.0483,0.57,0.0,0.628,0.396,112.297,363533,4
2305,Michel Sardou,La maladie d'amour,2flivK5ivlprHRE7YNcRrj,0.382,0.44,10,-10.124,1,0.0295,0.777,0.00106,0.0992,0.411,137.321,210187,4
2306,Michel Sardou,Je vais t'aimer,7CLGJ43kUYypc1t3nVZ7jD,0.297,0.274,9,-14.382,0,0.0336,0.795,0.0136,0.589,0.14,127.531,327200,4
2307,La Ley De Michoacan,No Me Amenaces / Cuatro Caminos / Ojalá Que Te Valla Bonito / Te Solté La Rienda / La Que Se Fue / Que Suerte La Mia / Me Cansé de Rogarle / Pa` Todo el Año (feat. Los Orijinales De San Juan),66MmxBNGim0COBMPgccj9L,0.492,0.527,9,-9.49,1,0.117,0.343,0.0,0.121,0.406,177.876,364217,3
2308,La Dinastía de Tuzantla Michoacán,Te Quiero para Mi,5m35eZzbh9hy7mGQHuPdHW,0.341,0.381,7,-7.88,0,0.0416,0.364,0.0,0.15,0.817,200.567,195587,4
2309,La Dinastía de Tuzantla Michoacán,El Caminante,4Mfepu07REoaF3fxJBtpzi,0.586,0.389,3,-8.759,1,0.0501,0.371,1.13e-05,0.185,0.961,124.724,241387,4
2310,Mick Harvey,Out Of Time Man,4CFJqiSoxO6QCRRJtSFPeu,0.476,0.65,0,-8.386,1,0.0371,0.0798,0.000126,0.0893,0.628,133.845,177440,4
2311,Mick Harvey,Bonnie And Clyde,5Pojqbrv8wwOh0FmL75ayK,0.349,0.576,5,-8.907,1,0.0287,0.0189,0.596,0.23,0.299,100.354,236613,4
2312,Mick Harvey,Prévert's Song (Chanson de Prévert),7y0hIrWfpFu3GIcFEH9BaG,0.574,0.253,10,-13.135,1,0.0392,0.911,0.00329,0.107,0.225,73.465,168421,4
2313,Mickey Valen,Looking for Love,6SNprtEjahDWAlZbH46sgf,0.626,0.604,10,-8.714,1,0.117,0.352,0.0,0.158,0.528,94.913,182211,4
2314,Micki Miller,Vibelude (I Jus' Wanna) [feat. Aaron Janik & De'sean Jones],5hbxjy6EsUBOMY1cLxdOVS,0.633,0.744,8,-10.735,0,0.104,0.645,0.226,0.114,0.632,108.614,159458,3
2315,Micki Miller,I Choose You,7Gd0yH54DNO3J9qI0dGGF8,0.685,0.446,1,-9.194,1,0.0812,0.574,0.000631,0.519,0.702,72.524,294116,4
2316,Mickael Miro,L'horloge tourne,3FCPUh7RHyX3xTbnErmsfm,0.658,0.664,0,-5.715,0,0.0289,0.61,0.0,0.0957,0.452,116.017,205973,4
2317,Micky Green,Oh!,3KF7PrnyI0iswl5BhIIyfU,0.893,0.477,10,-7.369,0,0.17,0.38,7.78e-06,0.134,0.481,120.068,227027,4
2318,Micky Green,Shoulda - The Bloody Beetroots Remix,7HGbAdWRQVe5rB32AvL7V1,0.767,0.915,11,-2.883,0,0.0777,0.139,0.819,0.125,0.24,129.977,218000,4
2319,Micky Green,Don't Stop Me Now,53zMb9ViXYrzpI6tXsY7Je,0.486,0.71,0,-5.711,0,0.252,0.479,0.0,0.114,0.727,78.453,165890,4
2320,Audrey Mika,Y U Gotta B Like That,45StvejYUdIsyUwqdZ7iJM,0.732,0.413,9,-6.353,1,0.0702,0.287,0.0,0.0565,0.761,92.066,154456,4
2321,Mikael Arvo,Deep Eyes,3HBzTLiE1KmE0jcxZaYmVe,0.161,0.0589,6,-27.08,1,0.0461,0.973,0.918,0.133,0.038,77.531,280023,4
2322,Audrey Mika,Just Friends,1NzRZ7AosK7ZDumMsZYofo,0.868,0.656,7,-6.579,1,0.0351,0.0879,0.00316,0.14,0.793,114.991,168983,4
2323,Mike & The Mechanics,The Living Years,7tJnjRY2js0yXtNUWE4fgF,0.518,0.417,8,-13.268,1,0.0325,0.58,0.0,0.0722,0.311,97.63,330267,4
2324,Mike & The Mechanics,All I Need Is a Miracle,1VKXBgsRK7lWDSVbfANlf3,0.602,0.774,0,-13.083,1,0.0338,0.0312,5.68e-05,0.0497,0.971,135.125,252427,4
2325,Mike & The Mechanics,Over My Shoulder,3UlWhHUTCSw2LvnQkmDEs8,0.629,0.841,5,-7.822,0,0.0314,0.13,0.0,0.0614,0.81,92.318,216933,4
2326,Mike Ibrahim,Ninaroz,54pOkXzlsyQN9hZTbdEQwt,0.747,0.603,1,-9.518,0,0.0705,0.0232,0.00281,0.0568,0.969,172.011,275600,4
2327,Mike Ibrahim,Ninaroze,546fTT8NBKUyoGzPU3G9jF,0.748,0.604,1,-9.501,0,0.0685,0.0225,0.0025,0.054,0.967,172.014,275600,4
2328,Mike Ibrahim,Lanme pa lwen,5ni1ihLBqawBpESfzV8Ufn,0.34,0.145,10,-14.291,1,0.0339,0.84,0.0,0.118,0.271,79.313,194493,4
2329,Mikhael Paskalev,Come On,07sCD68xyWhwQFv0jmnhUU,0.673,0.442,2,-8.209,1,0.0298,0.674,1.61e-05,0.346,0.197,101.033,242680,4
2330,Mikhael Paskalev,I Spy,6SynWYvwnC4XYlkzR6R33t,0.626,0.884,11,-4.259,0,0.0486,0.377,6.81e-06,0.205,0.673,123.939,160933,4
2331,Mikhael Paskalev,Jive Babe,4P9766zyIzqqmlk6VYT2Py,0.288,0.952,9,-3.461,1,0.485,0.136,0.0,0.375,0.494,160.21,261747,4
2332,Miles Kane,Come Closer,20uVZbYFKshjrdDHcVy9w9,0.511,0.696,6,-5.157,0,0.0421,0.0272,0.000249,0.0875,0.788,164.614,179240,4
2333,Miles Kane,Don't Forget Who You Are,5C7nNkKBjaZRzqt408fxpr,0.465,0.951,10,-2.114,1,0.0343,0.000571,7.06e-06,0.061,0.444,93.966,201560,4
2334,Miles Kane,Colour Of The Trap,2cTTiB13RbzLQxH2BUJbvK,0.641,0.44,9,-7.63,1,0.0322,0.173,7.97e-06,0.325,0.481,130.903,208387,4
2335,Miliana,Quedando Loca,0YtlAQ3uAr3FcOR0j9F7hQ,0.639,0.892,11,-6.353,1,0.0439,0.000756,0.224,0.236,0.501,127.984,189768,4
2336,Miliana,STAR,32wITZWXhR6Ipo9WpeCNHX,0.957,0.4,6,-9.267,0,0.463,0.127,0.0,0.0947,0.376,117.914,215484,4
2337,Miliana Neva,De vous à toi,6IWh8fct7q0RuIQH1NTAtx,0.715,0.73,11,-8.952,0,0.0815,0.317,0.601,0.158,0.928,95.052,244093,4
2338,Milky Chance,Stolen Dance,6vECYJHxYmm3Ydt3fF01pE,0.885,0.581,11,-8.813,1,0.0378,0.427,0.000204,0.0759,0.728,114.016,313684,4
2339,Milky Chance,Flashed Junk Mind,5mpLcXEsk3jjzLFGuNKk5I,0.839,0.84,11,-8.721,1,0.0474,0.389,0.0319,0.114,0.904,117.98,262000,4
2340,Milky Chance,Don't Let Me Down,4hoNqOv7FRMefk6yC83yqP,0.854,0.674,0,-7.32,1,0.0597,0.345,9.82e-05,0.12,0.729,109.958,200391,4
2341,Milkymee,Not So Bad,6ZFQip1wJLlLvYh6JF06B5,0.557,0.62,5,-7.437,1,0.0283,0.42,1.4e-05,0.418,0.304,80.477,123448,4
2342,Milkymee,Hey the Stars,5ISYbEBxSIqC2dMC77PK12,0.623,0.42,2,-8.839,1,0.0369,0.864,0.00281,0.245,0.394,109.965,154467,4
2343,Milkymee,White Wine & Sleeping Pills - John's Song,73RGX56WSgPDt9ryHUe9sv,0.389,0.407,0,-7.616,1,0.0279,0.618,0.0758,0.113,0.11,131.463,155867,4
2344,Milow Randy,Bring It to Me,4eoMaEFFwjVmeDQMPYo4jG,0.821,0.557,5,-12.529,0,0.0378,0.792,0.463,0.0632,0.931,105.357,200799,4
2345,Milow Randy,Broken Drums,6MpZhiAazrpiZbisnGHRb0,0.33,0.128,1,-22.97,1,0.0466,0.863,0.00943,0.0917,0.131,112.656,208532,5
2346,Milow Randy,California,0CQpuSPogsXPVCfehZveqx,0.693,0.688,11,-8.451,1,0.0635,0.0269,0.198,0.101,0.38,96.541,205018,4
2347,Mina Tindle,Give a Little Love (feat. Sufjan Stevens),0FfcviVA8x0FaVIwwZVUJE,0.563,0.265,3,-10.563,1,0.0321,0.972,0.0164,0.12,0.26,132.207,217817,4
